FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006
UR1US,US,000,02,0025812,1307207,1306002,1306002,0,1205,0
UR1US,US,000,02,0025813,4070,4036,4036,0,34,0
UR1US,US,000,02,0025814,53413,53413,53413,0,0,0
UR1US,US,000,02,0025815,12867,12867,12867,0,0,0
UR1US,US,000,02,0025816,28205,28205,28205,0,0,0
UR1US,US,000,02,0025817,20631,20631,20631,0,0,0
UR1US,US,000,02,0025818,43378,36862,36862,0,6516,0
UR1US,US,000,02,0025822,10,10,10,0,0,0
UR1US,US,000,02,0025823,3485,3009,3009,0,476,0
UR1US,US,000,02,0025824,9097,0,0,0,9097,0
UR1US,US,000,02,0025825,10738,0,0,0,10738,0
UR1US,US,000,02,0025832,805235,805235,805235,0,0,0
UR1US,US,000,02,0025839,7132,7123,0,7123,9,0
UR1US,US,000,02,0025840,6188,34,0,34,6154,0
UR1US,US,000,02,0025844,207,0,0,0,207,0
UR1US,US,000,02,0025845,1784,0,0,0,1784,0
UR1US,US,000,02,0025846,672,0,0,0,672,0
UR1US,US,000,02,0025847,2760,0,0,0,2760,0
UR1US,US,000,02,0025851,2506,0,0,0,2506,0
UR1US,US,000,02,0025852,3233,0,0,0,3233,0
UR1US,US,000,02,0025853,250,43,43,0,207,0
UR1US,US,000,02,0025854,5371,0,0,0,5371,0
UR1US,US,000,02,0025858,341,0,0,0,341,0
UR1US,US,000,02,0025859,1934,1358,1358,0,576,0
UR1US,US,000,02,0025860,62133,62032,62032,0,101,0
UR1US,US,000,02,0025861,4787,4787,4787,0,0,0
UR1US,US,000,02,0025862,43,37,37,0,6,0
UR1US,US,000,02,0025863,3984,3487,3487,0,497,0
UR1US,US,000,02,0025864,9156,2732,2732,0,6424,0
UR1US,US,000,02,0025868,17998,17521,17521,0,477,0
UR1US,US,000,02,0025869,67096,66819,66819,0,277,0
UR1US,US,000,02,0025870,1,1,1,0,0,0
UR1US,US,000,02,0025871,8361,2971,2971,0,5390,0
UR1US,US,000,02,0025875,14297,14197,14197,0,100,0
UR1US,US,000,02,0025876,2391,91,91,0,2300,0
UR1US,US,000,02,0025880,8390,8390,8390,0,0,0
UR1US,US,000,02,0025881,9379,9379,9379,0,0,0
UR1US,US,000,02,0025882,3376,3376,3376,0,0,0
UR1US,US,000,02,0025883,10648,10648,10648,0,0,0
UR1US,US,000,02,0025884,3254,3254,3254,0,0,0
UR1US,US,000,02,0025885,4381,4381,4381,0,0,0
UR1US,US,000,02,0025886,3828,3641,3641,0,187,0
UR1US,US,000,02,0025887,276237,276211,276211,0,26,0
UR1US,US,000,02,0025888,1530,1530,1530,0,0,0
UR1US,US,000,02,0025889,572,0,0,0,572,0
UR1US,US,000,02,0025890,21608,15372,15372,0,6236,0
UR1US,US,000,02,0025894,1,0,0,0,1,0
UR1US,US,000,02,0025895,10682,10624,10624,0,58,0
UR1US,US,000,02,0025896,381,0,0,0,381,0
UR1US,US,000,02,0025897,1131,0,0,0,1131,0
UR1US,US,000,02,0025898,1030,17,17,0,1013,0
UR1US,US,000,02,0025902,25,0,0,0,25,0
UR1US,US,000,02,0025903,9675,9616,0,9616,59,0
UR1US,US,000,02,0025904,82922,82832,82832,0,90,0
UR1US,US,000,02,0025905,13631,4737,4737,0,8894,0
UR1US,US,000,02,0025912,17252,17252,17252,0,0,0
UR1US,US,000,02,0025913,0,0,0,0,0,0
UR1US,US,000,02,0025914,930,867,0,867,63,0
UR1US,US,000,02,0025915,1262,1190,1190,0,72,0
UR1US,US,000,02,0025916,143,0,0,0,143,0
UR1US,US,000,02,0025917,13156,13156,13156,0,0,0
UR1US,US,000,02,0025918,641,224,224,0,417,0
UR1US,US,000,02,0025919,16714,15015,0,15015,1699,0
UR1US,US,000,02,0025920,7286,7286,7286,0,0,0
UR1US,US,000,02,0025921,7635,7572,7572,0,63,0
UR1US,US,000,02,0025922,576,491,491,0,85,0
UR1US,US,000,02,0025923,10434,3773,3773,0,6661,0
UR1US,US,000,02,0025927,28310,25438,25438,0,2872,0
UR1US,US,000,02,0025928,94,0,0,0,94,0
UR1US,US,000,02,0025929,16,16,16,0,0,0
UR1US,US,000,02,0025930,386,295,295,0,91,0
UR1US,US,000,02,0025931,1259,1254,1254,0,5,0
UR1US,US,000,02,0025932,7395,7003,7003,0,392,0
UR1US,US,000,02,0025933,7052,1758,1758,0,5294,0
UR1US,US,000,02,0025937,0,0,0,0,0,0
UR1US,US,000,02,0025938,6032,5865,0,5865,167,0
UR1US,US,000,02,0025939,2592,2541,0,2541,51,0
UR1US,US,000,02,0025940,14276,13888,0,13888,388,0
UR1US,US,000,02,0025941,10234,10130,0,10130,104,0
UR1US,US,000,02,0025942,462,0,0,0,462,0
UR1US,US,000,02,0025943,1922,213,0,213,1709,0
UR1US,US,000,02,0025947,29777,28963,28963,0,814,0
UR1US,US,000,02,0025948,2411,0,0,0,2411,0
UR1US,US,000,02,0025949,337,0,0,0,337,0
UR1US,US,000,02,0025950,2336,0,0,0,2336,0
UR1US,US,000,02,0025951,1295,0,0,0,1295,0
UR1US,US,000,02,0025952,279,265,265,0,14,0
UR1US,US,000,02,0025953,285,0,0,0,285,0
UR1US,US,000,02,0025954,12411,96,96,0,12315,0
UR1US,US,000,02,0025958,1627,1097,1097,0,530,0
UR1US,US,000,02,0025959,50,0,0,0,50,0
UR1US,US,000,02,0025960,1477,1224,1224,0,253,0
UR1US,US,000,02,0025961,20,20,20,0,0,0
UR1US,US,000,02,0025962,45119,45013,45013,0,106,0
UR1US,US,000,02,0025963,16154,12982,12982,0,3172,0
UR1US,US,000,02,0025970,5467,4469,0,4469,998,0
UR1US,US,000,02,0025971,11324,10197,0,10197,1127,0
UR1US,US,000,02,0025972,928,0,0,0,928,0
UR1US,US,000,02,0025973,113,0,0,0,113,0
UR1US,US,000,02,0025974,0,0,0,0,0,0
UR1US,US,000,02,0025975,2909,2598,0,2598,311,0
UR1US,US,000,02,0025976,3103,3092,0,3092,11,0
UR1US,US,000,02,0025977,643,0,0,0,643,0
UR1US,US,000,02,0025978,0,0,0,0,0,0
UR1US,US,000,02,0025979,4407,357,0,357,4050,0
UR1US,US,000,02,0025983,6914,6905,6905,0,9,0
UR1US,US,000,02,0025984,25835,25835,25835,0,0,0
UR1US,US,000,02,0025985,0,0,0,0,0,0
UR1US,US,000,02,0025986,28155,28155,28155,0,0,0
UR1US,US,000,02,0025987,4278,4278,4278,0,0,0
UR1US,US,000,02,0025988,30567,30567,30567,0,0,0
UR1US,US,000,02,0025989,4027,4027,4027,0,0,0
UR1US,US,000,02,0025990,10825,10825,10825,0,0,0
UR1US,US,000,02,0025991,1426,1426,1426,0,0,0
UR1US,US,000,02,0025992,32026,32026,32026,0,0,0
UR1US,US,000,02,0025993,14687,14687,14687,0,0,0
UR1US,US,000,02,0025994,4353,2574,2574,0,1779,0
UR1US,US,000,02,0025995,76815,76171,76171,0,644,0
UR1US,US,000,02,0025996,28406,28406,28406,0,0,0
UR1US,US,000,02,0025997,97207,97207,97207,0,0,0
UR1US,US,000,02,0025998,3659,3659,3659,0,0,0
UR1US,US,000,02,0025999,5287,3225,3225,0,2062,0
UR1US,US,000,02,0026000,8975,8064,8064,0,911,0
UR1US,US,000,02,0026004,4282,4282,4282,0,0,0
UR1US,US,000,02,0026005,4176,4176,4176,0,0,0
UR1US,US,000,02,0026006,28806,28806,28806,0,0,0
UR1US,US,000,02,0026007,1792,1792,1792,0,0,0
UR1US,US,000,02,0026008,101123,101123,101123,0,0,0
UR1US,US,000,02,0026009,0,0,0,0,0,0
UR1US,US,000,02,0026010,21532,21532,21532,0,0,0
UR1US,US,000,02,0026011,37234,37234,37234,0,0,0
UR1US,US,000,02,0026012,41114,41114,41114,0,0,0
UR1US,US,000,02,0026013,63632,63632,63632,0,0,0
UR1US,US,000,02,0026014,2424,2424,2424,0,0,0
UR1US,US,000,02,0026021,13040,13040,13040,0,0,0
UR1US,US,000,02,0026022,1448,1151,1151,0,297,0
UR1US,US,000,02,0026023,1508,976,976,0,532,0
UR1US,US,000,02,0026024,1722,693,693,0,1029,0
UR1US,US,000,02,0026028,57,0,0,0,57,0
UR1US,US,000,02,0026029,517,0,0,0,517,0
UR1US,US,000,02,0026030,671,0,0,0,671,0
UR1US,US,000,02,0026034,133,0,0,0,133,0
UR1US,US,000,02,0026035,7080,7080,0,7080,0,0
UR1US,US,000,02,0026036,0,0,0,0,0,0
UR1US,US,000,02,0026037,132,0,0,0,132,0
UR1US,US,000,02,0026041,0,0,0,0,0,0
UR1US,US,000,02,0026042,42434,42131,42131,0,303,0
UR1US,US,000,02,0026043,50,0,0,0,50,0
UR1US,US,000,02,0026044,3576,3576,3576,0,0,0
UR1US,US,000,02,0026045,3338,3047,0,3047,291,0
UR1US,US,000,02,0026046,6497,5802,5802,0,695,0
UR1US,US,000,02,0026047,1847,0,0,0,1847,0
UR1US,US,000,02,0026051,29888,29886,29886,0,2,0
UR1US,US,000,02,0026052,23096,23096,23096,0,0,0
UR1US,US,000,02,0026053,2381,2214,2214,0,167,0
UR1US,US,000,02,0026054,8965,8183,8183,0,782,0
UR1US,US,000,02,0026055,88410,88214,88214,0,196,0
UR1US,US,000,02,0026056,31709,28289,28289,0,3420,0
UR1US,US,000,02,0026060,5,0,0,0,5,0
UR1US,US,000,02,0026061,68,0,0,0,68,0
UR1US,US,000,02,0026062,0,0,0,0,0,0
UR1US,US,000,02,0026063,28905,28545,28545,0,360,0
UR1US,US,000,02,0026064,99553,99463,99463,0,90,0
UR1US,US,000,02,0026065,183,0,0,0,183,0
UR1US,US,000,02,0026066,4012,2378,2378,0,1634,0
UR1US,US,000,02,0026070,467,0,0,0,467,0
UR1US,US,000,02,0026071,4828,4826,0,4826,2,0
UR1US,US,000,02,0026072,1840,0,0,0,1840,0
UR1US,US,000,02,0026073,1132,810,0,810,322,0
UR1US,US,000,02,0026074,4418,3822,0,3822,596,0
UR1US,US,000,02,0026075,5245,5075,0,5075,170,0
UR1US,US,000,02,0026076,4740,329,0,329,4411,0
UR1US,US,000,02,0026083,185,99,99,0,86,0
UR1US,US,000,02,0026084,70,70,70,0,0,0
UR1US,US,000,02,0026085,84,0,0,0,84,0
UR1US,US,000,02,0026086,1169,5,5,0,1164,0
UR1US,US,000,02,0026090,2421,2011,2011,0,410,0
UR1US,US,000,02,0026091,2,0,0,0,2,0
UR1US,US,000,02,0026092,1586,122,122,0,1464,0
UR1US,US,000,02,0026096,1088,934,934,0,154,0
UR1US,US,000,02,0026097,24,0,0,0,24,0
UR1US,US,000,02,0026098,2902,329,329,0,2573,0
UR1US,US,000,02,0026102,15536,15536,15536,0,0,0
UR1US,US,000,02,0026103,4926,4926,4926,0,0,0
UR1US,US,000,02,0026104,3282,3282,3282,0,0,0
UR1US,US,000,02,0026105,39349,39349,39349,0,0,0
UR1US,US,000,02,0026106,57231,57231,57231,0,0,0
UR1US,US,000,02,0026107,8269,8269,8269,0,0,0
UR1US,US,000,02,0026108,935,935,935,0,0,0
UR1US,US,000,02,0026109,28918,28918,28918,0,0,0
UR1US,US,000,02,0026110,3519,3519,3519,0,0,0
UR1US,US,000,02,0026111,29411,29181,29181,0,230,0
UR1US,US,000,02,0026112,2747,2747,2747,0,0,0
UR1US,US,000,02,0026113,66605,66381,66381,0,224,0
UR1US,US,000,02,0026114,3341,3341,3341,0,0,0
UR1US,US,000,02,0026115,74066,74066,74066,0,0,0
UR1US,US,000,02,0026116,64034,64022,64022,0,12,0
UR1US,US,000,02,0026117,945801,945598,945598,0,203,0
UR1US,US,000,02,0026118,116468,116468,116468,0,0,0
UR1US,US,000,02,0026119,29926,29785,29785,0,141,0
UR1US,US,000,02,0026120,13809,13809,13809,0,0,0
UR1US,US,000,02,0026121,140081,140081,140081,0,0,0
UR1US,US,000,02,0026122,12851,8711,8711,0,4140,0
UR1US,US,000,02,0026126,47733,47356,47356,0,377,0
UR1US,US,000,02,0026127,37812,37671,37671,0,141,0
UR1US,US,000,02,0026128,33,33,33,0,0,0
UR1US,US,000,02,0026129,7027,6386,6386,0,641,0
UR1US,US,000,02,0026130,10872,5036,5036,0,5836,0
UR1US,US,000,02,0026134,1071,1071,1071,0,0,0
UR1US,US,000,02,0026135,58,58,58,0,0,0
UR1US,US,000,02,0026136,4403,4280,4280,0,123,0
UR1US,US,000,02,0026137,514,514,514,0,0,0
UR1US,US,000,02,0026138,369,13,13,0,356,0
UR1US,US,000,02,0026139,0,0,0,0,0,0
UR1US,US,000,02,0026140,1114,192,192,0,922,0
UR1US,US,000,02,0026147,6234,5772,5772,0,462,0
UR1US,US,000,02,0026148,247,0,0,0,247,0
UR1US,US,000,02,0026149,4923,3603,3603,0,1320,0
UR1US,US,000,02,0026150,1991,1216,1216,0,775,0
UR1US,US,000,02,0026151,1799,1675,1675,0,124,0
UR1US,US,000,02,0026152,1137,1047,1047,0,90,0
UR1US,US,000,02,0026153,705,376,376,0,329,0
UR1US,US,000,02,0026154,6159,694,694,0,5465,0
UR1US,US,000,02,0026158,6220,5462,5462,0,758,0
UR1US,US,000,02,0026159,9918,9918,9918,0,0,0
UR1US,US,000,02,0026160,2831,1574,1574,0,1257,0
UR1US,US,000,02,0026161,2258,2020,2020,0,238,0
UR1US,US,000,02,0026162,17158,17158,17158,0,0,0
UR1US,US,000,02,0026163,1037,993,993,0,44,0
UR1US,US,000,02,0026164,5846,5846,5846,0,0,0
UR1US,US,000,02,0026165,389,389,389,0,0,0
UR1US,US,000,02,0026166,1041,1041,1041,0,0,0
UR1US,US,000,02,0026167,9216,9216,9216,0,0,0
UR1US,US,000,02,0026168,59946,59946,59946,0,0,0
UR1US,US,000,02,0026169,11580,11452,11452,0,128,0
UR1US,US,000,02,0026170,3267,3267,3267,0,0,0
UR1US,US,000,02,0026171,9644,9548,9548,0,96,0
UR1US,US,000,02,0026172,4917,4917,4917,0,0,0
UR1US,US,000,02,0026173,9063,3918,3918,0,5145,0
UR1US,US,000,02,0026177,3423,500,500,0,2923,0
UR1US,US,000,02,0026181,3478,3478,3478,0,0,0
UR1US,US,000,02,0026182,2381,606,606,0,1775,0
UR1US,US,000,02,0026183,2326,1241,1241,0,1085,0
UR1US,US,000,02,0026184,578,556,556,0,22,0
UR1US,US,000,02,0026185,3070,3070,3070,0,0,0
UR1US,US,000,02,0026186,7321,6068,6068,0,1253,0
UR1US,US,000,02,0026187,2843,2377,2377,0,466,0
UR1US,US,000,02,0026188,144,0,0,0,144,0
UR1US,US,000,02,0026189,51199,51196,51196,0,3,0
UR1US,US,000,02,0026190,3810,601,601,0,3209,0
UR1US,US,000,02,0026194,2431,0,0,0,2431,0
UR1US,US,000,02,0026195,408,0,0,0,408,0
UR1US,US,000,02,0026196,0,0,0,0,0,0
UR1US,US,000,02,0026197,1444,52,52,0,1392,0
UR1US,US,000,02,0026204,311,0,0,0,311,0
UR1US,US,000,02,0026205,102,0,0,0,102,0
UR1US,US,000,02,0026206,727,0,0,0,727,0
UR1US,US,000,02,0026207,163,0,0,0,163,0
UR1US,US,000,02,0026208,155,0,0,0,155,0
UR1US,US,000,02,0026209,2283,0,0,0,2283,0
UR1US,US,000,02,0026210,7786,0,0,0,7786,0
UR1US,US,000,02,0026214,3154,2535,0,2535,619,0
UR1US,US,000,02,0026215,207,0,0,0,207,0
UR1US,US,000,02,0026216,573,0,0,0,573,0
UR1US,US,000,02,0026217,309,0,0,0,309,0
UR1US,US,000,02,0026218,338,0,0,0,338,0
UR1US,US,000,02,0026219,51,0,0,0,51,0
UR1US,US,000,02,0026220,2843,636,0,636,2207,0
UR1US,US,000,02,0026224,9932,9611,9611,0,321,0
UR1US,US,000,02,0026225,2470,0,0,0,2470,0
UR1US,US,000,02,0026226,3316,3068,0,3068,248,0
UR1US,US,000,02,0026227,335,0,0,0,335,0
UR1US,US,000,02,0026228,943,692,692,0,251,0
UR1US,US,000,02,0026229,1269,0,0,0,1269,0
UR1US,US,000,02,0026230,89861,88621,88621,0,1240,0
UR1US,US,000,02,0026231,730,0,0,0,730,0
UR1US,US,000,02,0026232,10164,9585,9585,0,579,0
UR1US,US,000,02,0026233,33624,10573,9222,1351,23051,0
UR1US,US,000,02,0026237,461,0,0,0,461,0
UR1US,US,000,02,0026238,1016,0,0,0,1016,0
UR1US,US,000,02,0026242,346,0,0,0,346,0
UR1US,US,000,02,0026243,116,0,0,0,116,0
UR1US,US,000,02,0026244,1041,0,0,0,1041,0
UR1US,US,000,02,0026245,2597,0,0,0,2597,0
UR1US,US,000,02,0026252,205,0,0,0,205,0
UR1US,US,000,02,0026253,769,0,0,0,769,0
UR1US,US,000,02,0026254,49,0,0,0,49,0
UR1US,US,000,02,0026255,478,0,0,0,478,0
UR1US,US,000,02,0026256,200,0,0,0,200,0
UR1US,US,000,02,0026257,162,9,9,0,153,0
UR1US,US,000,02,0026258,473,0,0,0,473,0
UR1US,US,000,02,0026262,58,0,0,0,58,0
UR1US,US,000,02,0026263,282,0,0,0,282,0
UR1US,US,000,02,0026264,68,0,0,0,68,0
UR1US,US,000,02,0026265,134,0,0,0,134,0
UR1US,US,000,02,0026266,221,0,0,0,221,0
UR1US,US,000,02,0026267,141,0,0,0,141,0
UR1US,US,000,02,0026274,939,0,0,0,939,0
UR1US,US,000,02,0026275,133,0,0,0,133,0
UR1US,US,000,02,0026276,95,0,0,0,95,0
UR1US,US,000,02,0026277,788,0,0,0,788,0
UR1US,US,000,02,0026281,1650,0,0,0,1650,0
UR1US,US,000,02,0026282,525,0,0,0,525,0
UR1US,US,000,02,0026286,737,0,0,0,737,0
UR1US,US,000,02,0026287,174,0,0,0,174,0
UR1US,US,000,02,0026288,2501,0,0,0,2501,0
UR1US,US,000,02,0026292,839,0,0,0,839,0
UR1US,US,000,02,0026293,27,0,0,0,27,0
UR1US,US,000,02,0026294,981,0,0,0,981,0
UR1US,US,000,02,0026298,1190,0,0,0,1190,0
UR1US,US,000,02,0026299,952,0,0,0,952,0
UR1US,US,000,02,0026303,248,0,0,0,248,0
UR1US,US,000,02,0026304,404,0,0,0,404,0
UR1US,US,000,02,0026308,1101,0,0,0,1101,0
UR1US,US,000,02,0026309,41,0,0,0,41,0
UR1US,US,000,02,0026310,267,0,0,0,267,0
UR1US,US,000,02,0026314,1443,0,0,0,1443,0
UR1US,US,000,02,0026315,2662,0,0,0,2662,0
UR1US,US,000,02,0026319,3394,3234,0,3234,160,0
UR1US,US,000,02,0026320,3597,1706,0,1706,1891,0
UR1US,US,000,02,0026324,1010,0,0,0,1010,0
UR1US,US,000,02,0026325,448,0,0,0,448,0
UR1US,US,000,02,0026329,131,0,0,0,131,0
UR1US,US,000,02,0026330,43,0,0,0,43,0
UR1US,US,000,02,0026331,2967,2806,0,2806,161,0
UR1US,US,000,02,0026332,4090,0,0,0,4090,0
UR1US,US,000,02,0026336,70,0,0,0,70,0
UR1US,US,000,02,0026337,367,0,0,0,367,0
UR1US,US,000,02,0026338,7765,7261,0,7261,504,0
UR1US,US,000,02,0026339,3321,337,0,337,2984,0
UR1US,US,000,02,0026346,18351,18321,0,18321,30,0
UR1US,US,000,02,0026347,342,0,0,0,342,0
UR1US,US,000,02,0026348,0,0,0,0,0,0
UR1US,US,000,02,0026349,2560,124,0,124,2436,0
UR1US,US,000,02,0026353,105321,104706,104706,0,615,0
UR1US,US,000,02,0026354,1625,0,0,0,1625,0
UR1US,US,000,02,0026355,28111,28086,28086,0,25,0
UR1US,US,000,02,0026356,11,0,0,0,11,0
UR1US,US,000,02,0026357,1322,1322,1322,0,0,0
UR1US,US,000,02,0026358,2425,878,878,0,1547,0
UR1US,US,000,02,0026362,7360,7092,0,7092,268,0
UR1US,US,000,02,0026363,1063,5,0,5,1058,0
UR1US,US,000,02,0026367,1506,200,200,0,1306,0
UR1US,US,000,02,0026368,188,97,97,0,91,0
UR1US,US,000,02,0026369,2168,707,707,0,1461,0
UR1US,US,000,02,0026370,92417,91798,91798,0,619,0
UR1US,US,000,02,0026371,3736,352,352,0,3384,0
UR1US,US,000,02,0026375,26997,26997,26997,0,0,0
UR1US,US,000,02,0026376,114620,114161,114161,0,459,0
UR1US,US,000,02,0026377,3221,3128,3128,0,93,0
UR1US,US,000,02,0026384,8618,8614,0,8614,4,0
UR1US,US,000,02,0026385,862,670,670,0,192,0
UR1US,US,000,02,0026386,4168,581,29,552,3587,0
UR1US,US,000,02,0026390,11254,11236,11236,0,18,0
UR1US,US,000,02,0026391,22,22,22,0,0,0
UR1US,US,000,02,0026392,26793,26739,26739,0,54,0
UR1US,US,000,02,0026393,6479,919,919,0,5560,0
UR1US,US,000,02,0026397,7265,7265,7265,0,0,0
UR1US,US,000,02,0026398,2522,1682,1682,0,840,0
UR1US,US,000,02,0026399,57941,57939,57939,0,2,0
UR1US,US,000,02,0026400,40969,40965,40965,0,4,0
UR1US,US,000,02,0026401,16607,8701,8701,0,7906,0
UR1US,US,000,02,0026405,220,0,0,0,220,0
UR1US,US,000,02,0026406,1077,0,0,0,1077,0
UR1US,US,000,02,0026407,47,0,0,0,47,0
UR1US,US,000,02,0026408,354,0,0,0,354,0
UR1US,US,000,02,0026409,3293,2395,0,2395,898,0
UR1US,US,000,02,0026410,315,310,0,310,5,0
UR1US,US,000,02,0026411,4534,3636,0,3636,898,0
UR1US,US,000,02,0026412,136,0,0,0,136,0
UR1US,US,000,02,0026413,1152,803,0,803,349,0
UR1US,US,000,02,0026414,1115,0,0,0,1115,0
UR1US,US,000,02,0026415,86,0,0,0,86,0
UR1US,US,000,02,0026416,1305,0,0,0,1305,0
UR1US,US,000,02,0026417,126,0,0,0,126,0
UR1US,US,000,02,0026418,164,0,0,0,164,0
UR1US,US,000,02,0026419,8789,1267,0,1267,7522,0
UR1US,US,000,02,0026423,541,284,284,0,257,0
UR1US,US,000,02,0026424,17,0,0,0,17,0
UR1US,US,000,02,0026425,8862,8223,8223,0,639,0
UR1US,US,000,02,0026426,2,2,2,0,0,0
UR1US,US,000,02,0026427,6325,6325,6325,0,0,0
UR1US,US,000,02,0026428,167815,167609,167609,0,206,0
UR1US,US,000,02,0026429,0,0,0,0,0,0
UR1US,US,000,02,0026430,8,7,7,0,1,0
UR1US,US,000,02,0026431,26175,16253,16253,0,9922,0
UR1US,US,000,02,0026435,345,0,0,0,345,0
UR1US,US,000,02,0026436,1392,1279,0,1279,113,0
UR1US,US,000,02,0026437,0,0,0,0,0,0
UR1US,US,000,02,0026438,7379,7379,7379,0,0,0
UR1US,US,000,02,0026439,147,0,0,0,147,0
UR1US,US,000,02,0026440,18049,9540,9281,259,8509,0
UR1US,US,000,02,0026444,6656,6656,0,6656,0,0
UR1US,US,000,02,0026445,1233,1176,0,1176,57,0
UR1US,US,000,02,0026446,4123,4109,0,4109,14,0
UR1US,US,000,02,0026447,4144,4111,0,4111,33,0
UR1US,US,000,02,0026448,784,531,0,531,253,0
UR1US,US,000,02,0026449,1011,779,779,0,232,0
UR1US,US,000,02,0026450,10648,10558,0,10558,90,0
UR1US,US,000,02,0026451,1441,1152,0,1152,289,0
UR1US,US,000,02,0026452,10568,4385,0,4385,6183,0
UR1US,US,000,02,0026459,641,588,0,588,53,0
UR1US,US,000,02,0026460,6640,6626,6626,0,14,0
UR1US,US,000,02,0026461,307,176,176,0,131,0
UR1US,US,000,02,0026462,4785,0,0,0,4785,0
UR1US,US,000,02,0026466,1964,1964,1964,0,0,0
UR1US,US,000,02,0026467,5152,5152,5152,0,0,0
UR1US,US,000,02,0026468,4008,4008,4008,0,0,0
UR1US,US,000,02,0026469,45417,45346,45346,0,71,0
UR1US,US,000,02,0026470,318,318,318,0,0,0
UR1US,US,000,02,0026471,4189,4189,4189,0,0,0
UR1US,US,000,02,0026472,5294,5268,5268,0,26,0
UR1US,US,000,02,0026473,198056,197994,197994,0,62,0
UR1US,US,000,02,0026474,1337,1337,1337,0,0,0
UR1US,US,000,02,0026475,22678,22654,22654,0,24,0
UR1US,US,000,02,0026476,2005,2005,2005,0,0,0
UR1US,US,000,02,0026477,3371,3371,3371,0,0,0
UR1US,US,000,02,0026478,5631,5494,5494,0,137,0
UR1US,US,000,02,0026479,13422,9731,9731,0,3691,0
UR1US,US,000,02,0026483,355,0,0,0,355,0
UR1US,US,000,02,0026484,32,0,0,0,32,0
UR1US,US,000,02,0026485,10224,10216,0,10216,8,0
UR1US,US,000,02,0026486,1710,7,0,7,1703,0
UR1US,US,000,02,0026490,2762,1684,1684,0,1078,0
UR1US,US,000,02,0026491,20675,20639,20639,0,36,0
UR1US,US,000,02,0026492,228,0,0,0,228,0
UR1US,US,000,02,0026493,6389,822,822,0,5567,0
UR1US,US,000,02,0026497,794,0,0,0,794,0
UR1US,US,000,02,0026498,952,0,0,0,952,0
UR1US,US,000,02,0026499,20413,20326,0,20326,87,0
UR1US,US,000,02,0026500,603,0,0,0,603,0
UR1US,US,000,02,0026501,3377,455,0,455,2922,0
UR1US,US,000,02,0026505,1270,1109,1109,0,161,0
UR1US,US,000,02,0026506,247,247,247,0,0,0
UR1US,US,000,02,0026507,13722,13623,13623,0,99,0
UR1US,US,000,02,0026508,51,0,0,0,51,0
UR1US,US,000,02,0026509,4177,493,493,0,3684,0
UR1US,US,000,02,0026513,4404,4336,4336,0,68,0
UR1US,US,000,02,0026514,68549,68309,68309,0,240,0
UR1US,US,000,02,0026515,9504,2471,2471,0,7033,0
UR1US,US,000,02,0026519,2862,2862,2862,0,0,0
UR1US,US,000,02,0026520,8456,8400,0,8400,56,0
UR1US,US,000,02,0026521,3482,155,39,116,3327,0
UR1US,US,000,02,0026525,0,0,0,0,0,0
UR1US,US,000,02,0026526,133,0,0,0,133,0
UR1US,US,000,02,0026527,1128,1021,1021,0,107,0
UR1US,US,000,02,0026528,2739,0,0,0,2739,0
UR1US,US,000,02,0026535,8392,8392,0,8392,0,0
UR1US,US,000,02,0026536,2171,155,0,155,2016,0
UR1US,US,000,02,0026540,358,0,0,0,358,0
UR1US,US,000,02,0026541,323,0,0,0,323,0
UR1US,US,000,02,0026542,880,0,0,0,880,0
UR1US,US,000,02,0026546,225,0,0,0,225,0
UR1US,US,000,02,0026547,211,0,0,0,211,0
UR1US,US,000,02,0026548,356,0,0,0,356,0
UR1US,US,000,02,0026549,226,0,0,0,226,0
UR1US,US,000,02,0026550,1533,0,0,0,1533,0
UR1US,US,000,02,0026554,2904,0,0,0,2904,0
UR1US,US,000,02,0026555,556,0,0,0,556,0
UR1US,US,000,02,0026559,64925,64925,64925,0,0,0
UR1US,US,000,02,0026560,9216,7246,7246,0,1970,0
UR1US,US,000,02,0026564,2461,0,0,0,2461,0
UR1US,US,000,02,0026571,7663,7635,0,7635,28,0
UR1US,US,000,02,0026572,306,253,0,253,53,0
UR1US,US,000,02,0026573,6729,665,0,665,6064,0
UR1US,US,000,02,0026577,2037,1879,0,1879,158,0
UR1US,US,000,02,0026578,347,0,0,0,347,0
UR1US,US,000,02,0026579,123,0,0,0,123,0
UR1US,US,000,02,0026580,57,0,0,0,57,0
UR1US,US,000,02,0026581,237,0,0,0,237,0
UR1US,US,000,02,0026582,1088,34,0,34,1054,0
UR1US,US,000,02,0026586,619,0,0,0,619,0
UR1US,US,000,02,0026587,1060,976,0,976,84,0
UR1US,US,000,02,0026588,3054,0,0,0,3054,0
UR1US,US,000,02,0026589,187,103,0,103,84,0
UR1US,US,000,02,0026590,267,90,0,90,177,0
UR1US,US,000,02,0026591,14076,13899,0,13899,177,0
UR1US,US,000,02,0026592,418,387,0,387,31,0
UR1US,US,000,02,0026593,20680,4866,0,4866,15814,0
UR1US,US,000,02,0026597,101,0,0,0,101,0
UR1US,US,000,02,0026598,112,0,0,0,112,0
UR1US,US,000,02,0026599,1485,0,0,0,1485,0
UR1US,US,000,02,0026600,2817,0,0,0,2817,0
